7sLuajXFHa,640625366,2018-10-01 11:37:07.606561,A,2018-10-05 05:59:07.606561,,
6cUECfTX9s,977503557,2018-10-01 11:42:24.180334,D,2018-10-05 22:52:24.180334,,
ox0dBN1lFj,381287430,2018-10-01 11:44:23.704925,D,2018-10-05 17:30:23.704925,,
07yq6KrX54,630783402,2018-10-01 11:45:35.721319,D,2018-10-05 22:46:35.721319,,
31E69DeeYx,852124889,2018-10-01 11:49:46.786895,A,2018-10-07 19:44:46.786895,,
8rhxxIrr0W,509413022,2018-10-01 11:49:08.295092,D,2018-10-03 14:30:08.295092,,
4CYon36myD,223189224,2018-10-01 11:58:01.426244,D,2018-10-04 04:47:01.426244,,
Rx7Nazl61A,542867751,2018-10-01 11:58:37.459032,A,2018-10-05 14:52:37.459032,2018-10-09 14:11:37.459032,632.75
0Vlc3aGlH4,129189152,2018-10-01 11:59:01.967229,D,2018-10-05 07:49:01.967229,,
1w8YpUkStt,952930287,2018-10-01 12:00:41,D,2018-10-02 20:57:41,,
O2Ud4MtxJB,215707561,2018-10-01 12:02:46.129032,D,2018-10-02 09:12:46.129032,,
XhQ8pkcoZ0,803175427,2018-10-01 12:04:14.193548,D,2018-10-04 14:31:14.193548,,
xJyg3ixN1M,602362743,2018-10-01 12:10:38.645160,A,2018-10-01 16:26:38.645160,,
jJlvubIb0K,863121265,2018-10-01 12:13:06.709676,D,2018-10-03 16:53:06.709676,,
7WaWvbnkUy,248680702,2018-10-01 12:22:11.419352,D,2018-10-01 19:05:11.419352,,
8ZW9NpjrKb,388433831,2018-10-01 12:28:03.806448,D,2018-10-03 01:16:03.806448,,
14v5iLaa6P,586628621,2018-10-01 12:04:09.707317,A,2018-10-06 04:46:09.707317,2018-10-11 04:23:09.707317,469.12
5a0JnMdngH,912413240,2018-10-01 12:06:05.512195,D,2018-10-05 23:55:05.512195,,
RWFNqNNq30,241368853,2018-10-01 12:05:24.414634,D,2018-10-06 01:27:24.414634,,
hY4BjHsj5V,798548084,2018-10-01 12:11:06.731707,D,2018-10-07 16:02:06.731707,,
6nKX3Ne6uB,108237263,2018-10-01 12:14:17.243902,D,2018-10-04 00:39:17.243902,,
uycQYKoE9D,683932555,2018-10-01 12:14:37.146341,D,2018-10-03 18:28:37.146341,,
BP1DBwtq5E,760055039,2018-10-01 12:18:26.853658,A,2018-10-05 11:43:26.853658,2018-10-09 06:06:26.853658,213.44
KX0JGkaBaG,918539120,2018-10-01 12:19:39.658536,D,2018-10-04 05:07:39.658536,,
1OND0fDhQv,772871645,2018-10-01 12:20:19.365853,A,2018-10-02 06:55:19.365853,2018-10-04 11:40:19.365853,374.93
linRjdary4,185819627,2018-10-01 12:24:46.975609,A,2018-10-03 08:45:46.975609,2018-10-09 02:18:46.975609,58.9
8CWUHLul2V,620541954,2018-10-01 12:26:06.682926,D,2018-10-05 16:43:06.682926,,
6HIbiPyM53,951338077,2018-10-01 12:31:36.704226,A,2018-10-05 02:25:36.704226,2018-10-12 01:10:36.704226,534.13
XCYMujTr9x,426159566,2018-10-01 12:33:14.112678,A,2018-10-03 11:46:14.112678,2018-10-08 05:34:14.112678,360.02
52OIEEEb8z,146964947,2018-10-01 12:36:15.464791,D,2018-10-02 08:57:15.464791,,
0SbJZeuKkW,877937849,2018-10-01 12:41:53.507051,A,2018-10-03 01:37:53.507051,,
ZK5s5C8sC5,230922499,2018-10-01 12:44:33.211277,D,2018-10-07 16:21:33.211277,,
rN5HgXiLNW,552343755,2018-10-01 12:47:03.732407,D,2018-10-05 00:11:03.732407,,
k61kJC7jix,139899322,2018-10-01 12:49:53.084520,D,2018-10-08 00:17:53.084520,,
eBQTJyny2o,408472971,2018-10-01 12:50:39.140859,D,2018-10-05 16:51:39.140859,,
06UqhqI6Ra,879258653,2018-10-01 12:50:33.901424,A,2018-10-02 12:57:33.901424,2018-10-04 22:44:33.901424,113.02
8uJ6ynKuOX,531239224,2018-10-01 12:53:50.014102,A,2018-10-04 15:43:50.014102,2018-10-09 18:06:50.014102,207.78
ePaJEihpG6,630083652,2018-10-01 12:59:24.535232,D,2018-10-01 16:24:24.535232,,
VXbQVOdm5S,965707591,2018-10-01 12:58:03.239458,D,2018-10-08 01:07:03.239458,,
f2xUzTTtNN,396695869,2018-10-01 12:32:51.129032,D,2018-10-02 08:32:51.129032,,
2IW3iWxY1v,509637437,2018-10-01 12:35:10.193548,A,2018-10-02 04:53:10.193548,2018-10-05 11:28:10.193548,126.72
TuV8eIWUI0,708112122,2018-10-01 12:49:04.225804,D,2018-10-03 05:44:04.225804,,
I4ezvThf9M,237561696,2018-10-01 13:10:59.450712,A,2018-10-08 04:06:59.450712,2018-10-14 14:52:59.450712,129.12
7Crozzai2c,420264382,2018-10-01 13:14:45.971842,D,2018-10-07 21:14:45.971842,,
8TSfjhLjfY,142698874,2018-10-01 13:16:59.380294,D,2018-10-04 23:13:59.380294,,
a0A1uJnOUO,437053251,2018-10-01 13:18:36.732407,A,2018-10-04 16:26:36.732407,,
83RZeGhVBm,294594732,2018-10-01 13:26:38.422554,D,2018-10-02 18:04:38.422554,,
mYkUHzrd96,632025933,2018-10-01 13:05:47.142858,A,2018-10-07 07:09:47.142858,,
j7PMjOBhOU,828840079,2018-10-01 13:09:34.571430,D,2018-10-02 06:18:34.571430,,
rv7Fkmuexu,889494408,2018-10-01 13:28:22.571434,D,2018-10-05 05:52:22.571434,,
MTa2Dxs78A,186619105,2018-10-01 13:34:28.129032,A,2018-10-07 09:11:28.129032,,
lenrOIPeB6,229330919,2018-10-01 13:38:08.387096,D,2018-10-05 16:41:08.387096,,
44b1kroMKf,578750475,2018-10-01 13:39:26.516128,D,2018-10-04 11:58:26.516128,,
X4nIAstoDQ,677617170,2018-10-01 13:51:09.290320,D,2018-10-02 14:45:09.290320,,
GVb8Hefy1l,784626292,2018-10-01 13:53:24.419352,A,2018-10-05 20:36:24.419352,,
X3HToguuUV,135331719,2018-10-01 13:55:40.548384,D,2018-10-07 19:05:40.548384,,
7ESPQDJwjK,415552971,2018-10-01 13:30:57,A,2018-10-06 09:51:57,2018-10-09 12:17:57,83.19
t2ArF6wx9y,936328746,2018-10-01 13:45:35.142860,D,2018-10-02 09:49:35.142860,,
3OIhmnTeo5,318240022,2018-10-01 14:00:09.285720,A,2018-10-03 18:03:09.285720,2018-10-09 01:15:09.285720,534.45
tMp3OSuk4e,897308313,2018-10-01 14:03:09.636364,D,2018-10-08 03:38:09.636364,,
2LPygT6g4a,647080865,2018-10-01 14:08:09.272728,D,2018-10-07 18:38:09.272728,,
61VAJr7vdW,622222198,2018-10-01 14:26:21.727276,D,2018-10-01 18:25:21.727276,,
783mXLQ0od,332786578,2018-10-01 14:20:23.285718,D,2018-10-07 11:10:23.285718,,
EI8BILqE2m,797403263,2018-10-01 14:44:41,A,2018-10-03 12:29:41,2018-10-06 07:15:41,137.88
RqMNVbui4q,668971302,2018-10-01 14:35:14.193548,D,2018-10-04 13:25:14.193548,,
Z7Enp4JDPZ,828866012,2018-10-01 14:39:13.451612,D,2018-10-01 23:29:13.451612,,
7FxzK9ssBn,916707644,2018-10-01 14:42:57.709676,A,2018-10-08 06:20:57.709676,2018-10-13 19:40:57.709676,333.72
NxxHMwD39S,689447052,2018-10-01 14:50:46.225804,D,2018-10-03 15:35:46.225804,,
7zByDuhO35,394918481,2018-10-01 15:05:20,D,2018-10-02 23:46:20,,
7rRMlNpjXE,441596967,2018-10-01 15:13:33.341463,D,2018-10-06 21:28:33.341463,,
YdC97PZt8F,603235327,2018-10-01 15:14:54.048780,D,2018-10-08 04:43:54.048780,,
PHItsnHo4L,539446857,2018-10-01 15:49:28,D,2018-10-05 10:42:28,,
XJBGB7px8X,881926074,2018-10-01 15:54:59,D,2018-10-04 13:42:59,,
h19UQa2iCq,461562824,2018-10-01 15:36:50.557379,D,2018-10-08 08:59:50.557379,,
5oZ8A2wJEM,495714001,2018-10-01 15:37:17.590167,A,2018-10-05 14:33:17.590167,2018-10-09 01:26:17.590167,490.97
7SURbZgi9z,521380393,2018-10-01 15:36:35.098364,D,2018-10-02 05:05:35.098364,,
s6Ixq9KMZz,551412296,2018-10-01 15:42:00.655743,A,2018-10-02 08:52:00.655743,2018-10-07 02:30:00.655743,256.71
1JejAjZsn2,805353228,2018-10-01 15:46:57.245910,A,2018-10-02 13:23:57.245910,2018-10-04 03:21:57.245910,654.52
XkKx5mUjxY,869890625,2018-10-01 15:48:27.754107,D,2018-10-05 18:44:27.754107,,
14b4lsujjZ,926118297,2018-10-01 15:47:03.278698,D,2018-10-06 03:38:03.278698,,
7HAqmYTbsL,619504614,2018-10-01 15:48:24.803289,A,2018-10-05 10:21:24.803289,2018-10-08 01:24:24.803289,372.83
xjPN0sXwU1,629401211,2018-10-01 15:50:22.327880,D,2018-10-01 20:12:22.327880,,
m2EWAzIObd,826286967,2018-10-01 15:52:24.344274,D,2018-10-07 23:26:24.344274,,
HrUhVi5dp6,846446527,2018-10-01 15:57:12.918047,D,2018-10-02 08:44:12.918047,,
kDHi2fCuX7,808729286,2018-10-01 15:57:42.426244,D,2018-10-06 14:28:42.426244,,
SUNP9DmzCQ,188065572,2018-10-01 16:03:22.636364,A,2018-10-06 11:42:22.636364,2018-10-08 22:54:22.636364,288.44
9TIEVPhnVf,341595190,2018-10-01 16:18:27.818184,D,2018-10-07 16:38:27.818184,,
4TvPfVWeCg,738152307,2018-10-01 16:22:02.090912,A,2018-10-04 14:38:02.090912,2018-10-10 17:50:02.090912,78.58
g4OrJfJMnt,541294207,2018-10-01 16:03:37.524591,D,2018-10-06 00:51:37.524591,,
ptiE4Es6F9,222228721,2018-10-01 16:06:42.065576,D,2018-10-02 16:33:42.065576,,
b0XZjWjp0t,543339076,2018-10-01 16:05:54.573773,A,2018-10-08 05:19:54.573773,,
w5PCAicOpi,491036831,2018-10-01 16:07:43.606561,A,2018-10-06 23:12:43.606561,,
88JkJniwnH,813937855,2018-10-01 16:07:45.114758,D,2018-10-06 17:15:45.114758,,
4ALsmmhvxO,746549326,2018-10-01 16:15:14.229516,A,2018-10-06 20:06:14.229516,,
vSteQeo2d3,882344498,2018-10-01 16:16:12.245910,D,2018-10-05 17:27:12.245910,,
mo42IkqBXq,350630496,2018-10-01 16:22:27.327880,A,2018-10-06 14:37:27.327880,,
W9d2Nwj63M,353835731,2018-10-01 16:23:53.360668,D,2018-10-02 21:52:53.360668,,
e2DGSxsXFZ,254227579,2018-10-01 16:24:22.377062,D,2018-10-06 01:53:22.377062,,
5ikSDgaOEi,312258975,2018-10-01 16:44:19,D,2018-10-08 10:41:19,,
FF4KsklP0i,791053802,2018-10-01 16:46:52,D,2018-10-08 06:52:52,,
cMfd8UCk5s,799101052,2018-10-01 16:48:11,D,2018-10-02 16:32:11,,
r3FA7iI2Sr,960228042,2018-10-01 16:52:39,D,2018-10-07 12:55:39,,
HdMYEobg7P,440110219,2018-10-01 16:53:07,D,2018-10-07 08:48:07,,
pPjpqNRcO8,174048813,2018-10-01 16:57:28,D,2018-10-03 03:21:28,,
c8uo3buCiO,253023096,2018-10-01 16:32:21.704226,A,2018-10-04 14:04:21.704226,,
TQUZQxwK23,929533974,2018-10-01 16:32:09.056339,D,2018-10-02 08:58:09.056339,,
6o8ZC20swV,277087622,2018-10-01 16:34:19.464791,D,2018-10-07 12:00:19.464791,,
icQdoqP923,233152882,2018-10-01 16:36:33.577469,A,2018-10-04 06:53:33.577469,2018-10-10 14:15:33.577469,237.25
YEnoeHfg1B,805895246,2018-10-01 16:39:30.394373,A,2018-10-01 23:58:30.394373,,
6GwsP96GDM,758390639,2018-10-01 16:43:13.450712,D,2018-10-05 16:08:13.450712,,
3jrv0NKwCt,808346531,2018-10-01 16:46:29.971842,A,2018-10-08 08:22:29.971842,,
u9EsJl7YL9,173394395,2018-10-01 16:50:00.845085,A,2018-10-02 19:07:00.845085,,
5tsFuKMukO,204885948,2018-10-01 16:52:53.309876,D,2018-10-03 18:22:53.309876,,
03Xmi9Kfco,210789267,2018-10-01 17:03:27.129032,A,2018-10-02 10:52:27.129032,2018-10-09 06:36:27.129032,243.42
X4SC4Dph4p,943801358,2018-10-01 17:12:35.709676,D,2018-10-08 10:25:35.709676,,
nlXpEeNyE0,685225792,2018-10-01 17:21:24.354836,D,2018-10-08 10:37:24.354836,,
HwjOAU3MO9,205139332,2018-10-01 17:25:20.483868,D,2018-10-06 02:20:20.483868,,
Xh7xNk316L,691291544,2018-10-01 17:24:43.612900,D,2018-10-05 08:07:43.612900,,
R9vrDTwO3D,206265639,2018-10-01 17:01:26.508197,A,2018-10-02 22:36:26.508197,,
7LqGFkMGtG,609963743,2018-10-01 17:06:38.081970,A,2018-10-08 16:29:38.081970,,
BPxmdixb9x,681224296,2018-10-01 17:06:57.590167,A,2018-10-05 07:45:57.590167,,
U5C9Ggtn0r,494125365,2018-10-01 17:07:27.098364,D,2018-10-02 09:44:27.098364,,
X5BmnHjyqj,488198325,2018-10-01 17:09:25.114758,D,2018-10-02 20:52:25.114758,,
1A5uW9ut3F,459957061,2018-10-01 17:11:02.131152,A,2018-10-06 11:32:02.131152,,
8M8lfmnFru,658354550,2018-10-01 17:12:03.655743,D,2018-10-06 17:03:03.655743,,
BiSEmr7Qe9,286984787,2018-10-01 17:19:55.295092,A,2018-10-08 15:13:55.295092,2018-10-11 09:07:55.295092,105.85
B1L6uhiBP2,724501423,2018-10-01 17:22:39.327880,A,2018-10-04 19:40:39.327880,2018-10-08 15:16:39.327880,347.93
XbJmvoPf1W,908155775,2018-10-01 17:21:34.836077,A,2018-10-06 20:13:34.836077,2018-10-09 01:59:34.836077,354.05
106eYyWWNE,168323829,2018-10-01 17:27:20.442638,A,2018-10-04 17:18:20.442638,2018-10-10 08:35:20.442638,551.17
4Q9Y2RSpq3,913601986,2018-10-01 17:30:01.459032,A,2018-10-04 20:38:01.459032,2018-10-11 06:00:01.459032,273.98
0LFOAgY9mW,738681887,2018-10-01 17:36:02.352944,D,2018-10-07 18:43:02.352944,,
2AK5gYSaZL,670753268,2018-10-01 17:41:14.705888,D,2018-10-07 06:23:14.705888,,
k7NoESleJf,830828003,2018-10-01 17:45:46.176478,A,2018-10-03 12:08:46.176478,2018-10-10 03:51:46.176478,449.23
TSXoYIiqx6,777507560,2018-10-01 17:46:19.647068,A,2018-10-02 13:01:19.647068,2018-10-08 09:46:19.647068,512.88
Jlu1lM2rMT,482368471,2018-10-01 17:55:02.352956,D,2018-10-08 17:42:02.352956,,
3hywx1CqB0,657400786,2018-10-01 17:35:32.049182,D,2018-10-07 09:54:32.049182,,
eX1aZ9iB5D,191664064,2018-10-01 17:35:54.557379,A,2018-10-03 14:44:54.557379,2018-10-08 22:32:54.557379,127.13
9Ft9BQTePs,908068783,2018-10-01 17:36:19.098364,D,2018-10-07 07:27:19.098364,,
OWaLkZMO8p,702580466,2018-10-01 17:40:47.147546,A,2018-10-06 06:10:47.147546,2018-10-11 14:19:47.147546,625.37
9AP3hOgloD,301182583,2018-10-01 17:45:16.737713,D,2018-10-02 19:48:16.737713,,
YRA8SWBu6h,975490712,2018-10-01 17:53:25.836077,D,2018-10-03 15:01:25.836077,,
qQBqgobQR6,286094008,2018-10-01 17:55:09.377062,D,2018-10-06 16:42:09.377062,,
4MO9lpmzKq,739327642,2018-10-01 17:55:05.901653,D,2018-10-02 01:27:05.901653,,
8u2kAsH2Z7,673563514,2018-10-01 17:58:48.950835,D,2018-10-04 17:30:48.950835,,
8mhsGT9jw7,346651849,2018-10-01 18:02:27.491820,D,2018-10-03 18:20:27.491820,,
IIzENPho9S,197596127,2018-10-01 18:03:27.560440,D,2018-10-02 17:11:27.560440,,
XuZ6UgzEy8,801614793,2018-10-01 18:03:49.120880,D,2018-10-06 02:37:49.120880,,
sVOusUoH05,108892692,2018-10-01 18:04:10.461540,A,2018-10-06 09:21:10.461540,,
HflT92Ut1M,223264007,2018-10-01 18:03:33.241760,D,2018-10-03 03:14:33.241760,,
Ebg9yIVh3M,321926287,2018-10-01 18:03:46.021980,A,2018-10-08 02:23:46.021980,2018-10-14 04:37:46.021980,536.75
IN8o6Yyecw,421811025,2018-10-01 18:07:32.483520,D,2018-10-06 02:53:32.483520,,
DT60LAfm85,383704203,2018-10-01 18:08:45.945060,A,2018-10-05 08:31:45.945060,,
WPWOzrbe07,396212359,2018-10-01 18:09:00.285720,A,2018-10-07 00:36:00.285720,,
JuphaPV90S,326961907,2018-10-01 18:09:52.065940,A,2018-10-06 10:47:52.065940,,
